name;Число избирателей, внесенных в список избирателей на момент окончания голосования;Число избирательных бюллетеней, полученных участковой избирательной комиссией;Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно;Число избирательных бюллетеней, выданных в помещении для голосования в день голосования;Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования;Число погашенных избирательных бюллетеней;Число избирательных бюллетеней, содержащихся в переносных ящиках для голосования;Число избирательных бюллетеней, содержащихся в стационарных ящиках для голосования;Число недействительных избирательных бюллетеней;Число действительных избирательных бюллетеней;Число утраченных избирательных бюллетеней;Число избирательных бюллетеней, не учтенных при получении;Грунин Евгений Анатольевич;Гукасян Сергей Георгиевич;Михайлов Андрей Павлович;Резник Владислав Матусович;Салов Евгений Иванович;Цикуниб Русланбек Джахфарович
Республика Адыгея (Адыгея) – Адыгейский;341490;335439;0;191468;41185;102732;40989;190790;4914;226865;54;0;12356;10468;14349;150217;29366;10109
Удмуртская Республика – Удмуртский;552037;519276;0;238313;26271;254689;26270;238252;12581;251941;3;0;19258;5364;94260;18644;17545;4123;66643;8102;18002
Удмуртская Республика – Ижевский;606098;568402;0;257458;23237;287707;23236;257391;12821;267806;0;0;10625;8528;61164;7011;93607;3390;28722;11280;14211;12677;16591
Республика Хакасия – Хакасский;393825;377042;447;137034;9674;229855;10119;136982;5856;141245;32;0;9856;9700;3966;5315;6651;42616;33112;1672;24755;3602
Чеченская Республика – Чеченский;754954;762101;0;665904;48106;48091;48106;665904;460;713550;0;0;3711;668255;12634;1069;14882;5611;7388
Чувашская Республика – Чувашия – Канашский;463226;417938;0;235670;31356;150925;31346;235509;11803;255052;2;15;111123;53390;5415;17241;37571;3527;10569;16216
Чувашская Республика – Чувашия – Чебоксарский;446052;376502;0;214654;31808;130038;31807;214343;11647;234503;2;0;27788;3231;45197;5934;13750;97548;4957;13596;22502
Алтайский край – Барнаульский;430140;378227;347;145262;24862;207756;25203;144911;7608;162506;0;0;62196;10844;18361;12273;33194;17701;7937
Алтайский край – Рубцовский;485748;394197;13;167727;21127;205315;21140;167593;10102;178631;15;0;7024;14565;9580;5921;14683;51177;41814;16689;2585;14593
Алтайский край – Бийский;469951;414844;7;157660;18767;238309;18710;157597;8686;167621;101;0;43132;21456;12870;3835;13561;9096;8294;55377
Алтайский край – Славгородский;416475;391821;10268;150630;29161;201757;39424;150529;8354;181599;5;0;18530;10370;39784;72680;19846;4012;7905;6316;2156
Краснодарский край – Краснодарский;558492;507506;0;176262;67142;264102;67138;176019;5046;238111;0;0;4027;2782;15173;3750;2429;6010;45252;6016;130231;8942;13499
Краснодарский край – Красноармейский;637738;588083;0;218266;88749;281068;88748;218020;6387;300381;0;0;14859;3658;4004;19029;19471;3446;164331;56978;9188;5417
Краснодарский край – Славянский;517680;499976;0;276444;106124;117408;106083;276113;5603;376593;0;0;4440;12906;3571;10950;276279;8524;8948;45255;2964;2756
Краснодарский край – Туапсинский;556863;523493;0;311290;67495;144708;67487;310667;6764;371390;0;0;243149;2835;11799;15054;5548;8786;3070;8589;3620;42708;19876;6356
Краснодарский край – Сочинский;532784;492142;0;263992;75444;152706;75440;263869;5898;333411;0;0;6870;11851;5668;42572;16657;7105;209512;11098;8958;5207;7913
Краснодарский край – Тихорецкий;462122;455367;0;276359;106839;72169;106839;276315;3221;379933;0;0;41153;15229;278780;5734;12621;15855;4662;3768;2131
Краснодарский край – Армавирский;523732;503154;0;290517;108607;104030;108510;290089;6726;391873;0;0;8606;44502;271669;11772;19288;17641;9373;3811;5211
Краснодарский край – Каневской;491732;487063;0;234687;100130;152246;100126;234528;9068;325586;0;0;50377;8260;13172;13658;10234;9712;6369;13303;179745;5197;2962;12597
Красноярский край – Красноярский;514693;467336;14;184570;14282;268470;14288;184079;10683;187684;0;0;6840;13629;13500;29519;26846;13353;10672;73325
Красноярский край – Центральный;559792;472343;0;205477;7040;259826;7003;204840;12464;199379;0;0;5836;61872;37722;18309;17475;26792;12167;19206
Красноярский край – Дивногорский;545511;522263;687;210956;20005;290615;20593;210512;11530;219575;0;0;79451;18066;12640;17978;65677;9637;16126
Красноярский край – Енисейский;444600;433827;1355;175516;19625;237331;20979;175183;10879;185283;0;0;72311;18708;15345;30552;9554;13554;15798;9461
Приморский край – Владивостокский;516610;450251;316;189552;13432;246951;13733;188778;11871;190640;0;0;20427;14623;15862;4632;9612;3028;45359;4405;2635;70057
Приморский край – Артемовский;472391;424381;0;176369;25894;222118;25884;175784;11907;189761;0;0;59966;12125;4835;7063;16618;71480;3261;4238;10175
Приморский край – Арсеньевский;457226;432244;225;173334;26219;232466;26442;173062;13466;186038;0;0;14041;51049;3800;13367;5981;5306;8982;1854;65922;12088;3648
Ставропольский край – Ставропольский;483395;454077;0;256506;84179;113392;84178;256296;9562;330912;0;0;6876;14506;44298;9633;39585;192863;8440;11010;3701
Ставропольский край – Невинномысский;455011;447446;0;296463;68027;82956;67990;295778;7610;356158;0;0;11429;9977;13090;21611;20233;38291;4634;233145;3748
Ставропольский край – Кавминводский;502062;452214;0;265491;46627;140096;46625;264894;9844;301675;0;0;5628;193273;15266;8959;12298;9468;41208;15575
Ставропольский край – Георгиевский;443762;428965;0;170333;73065;185567;73063;170069;11113;232019;0;0;17480;21029;128272;13019;11606;30996;9617
Хабаровский край – Хабаровский;482360;456865;545;196526;16506;243288;17047;195686;12790;199943;0;0;54987;14950;14881;6633;11695;19044;44253;9959;19388;4153
Хабаровский край – Комсомольский;481064;480438;1191;192940;10138;276169;11319;192642;18042;185919;0;0;23799;32913;20823;5404;3801;31034;22131;36998;9016
Амурская область – Амурский;609209;531196;1611;217110;31384;281091;32966;216599;14514;235051;0;0;27948;15136;22577;49490;30565;80246;9089
Архангельская область – Архангельский;425117;410686;862;161029;9792;239003;10654;160939;7342;164251;0;0;27469;12288;3890;3239;30125;4031;49635;15685;6313;11576
Архангельская область – Котласский;445038;405563;1139;168576;12461;223387;13600;168440;7221;174819;0;0;14583;53524;24070;13560;3899;4651;15217;6628;3331;35356
Астраханская область – Астраханский;725540;688433;0;262332;51523;374578;51416;261672;10802;302286;0;0;10847;31074;4171;8826;5068;5505;2763;149701;2339;6974;8551;60101;6366
Белгородская область – Белгородский;609397;574620;0;283061;66955;224604;66953;282713;11830;337836;0;0;25393;19325;9838;6419;27390;28704;54303;166464
Белгородская область – Старооскольский;612276;579191;0;285420;84703;209068;84702;285347;7882;362167;0;0;9058;4484;3637;11945;10783;9972;15969;59852;236467
Брянская область – Брянский;480950;446761;0;266952;63472;116337;63469;266512;7250;322731;0;0;206442;5291;10217;4642;3655;10838;49574;14759;17313
Брянская область – Унечский;478370;429834;0;262102;64364;103368;64361;262061;5659;320763;0;0;188442;52834;9107;5016;40099;2710;11116;6263;5176
Владимирская область – Владимирский;548312;489187;0;185932;27891;275364;27892;185697;8530;205059;0;0;51747;9900;102222;7954;2394;12838;3264;9675;5065
Владимирская область – Суздальский;546665;496280;0;175194;19057;302029;19057;175001;8491;185567;0;0;94633;13500;3987;8105;9426;8118;42904;4894
Волгоградская область – Волгоградский;428403;406063;0;199172;83191;123700;83188;198732;4948;276972;0;0;173864;17286;18720;5897;38783;4323;9895;8204
Волгоградская область – Красноармейский;461792;438938;0;235390;70325;133217;70255;234882;6072;299065;6;0;44024;171289;6772;37739;3545;1950;19591;7060;7095
Волгоградская область – Михайловский;447867;424365;0;232637;72099;119627;72099;232530;5441;299188;2;0;14501;6304;13175;21094;59586;168480;16048
Волгоградская область – Волжский;456659;434237;0;206420;56077;171743;56075;206036;6363;255748;0;3;25571;18661;2939;9947;9464;135124;2598;46903;4541
Вологодская область – Вологодский;492606;454845;0;197356;26670;230819;26644;197181;8350;215475;0;0;4462;77903;17325;21414;7946;50271;23091;13063
Вологодская область – Череповецкий;430886;381001;225;175348;16364;189064;16589;175072;6297;185364;0;0;5819;14971;72210;10834;50859;13358;17313
Воронежская область – Воронежский;509559;466763;0;192068;46440;228255;46435;191928;6314;232049;0;0;13783;10539;14750;13750;42954;10764;116383;3145;5981
Воронежская область – Правобережный;431162;422670;0;162096;41992;218582;41988;161985;5778;198195;0;0;16019;11942;13456;29897;8101;3552;4356;108395;2477
Воронежская область – Аннинский;463989;419253;0;155434;68766;195053;68758;155292;7780;216270;0;0;13272;17591;104892;11099;18961;18175;32280
Воронежская область – Павловский;419436;437996;0;196508;102789;138699;102787;196487;4705;294569;0;0;6497;215522;5424;8115;37378;12429;9204
Ивановская область – Ивановский;391527;348720;86;129215;29950;189469;30034;129108;6045;153097;0;0;2981;3409;8684;5353;13864;36756;62009;3618;2694;13729
Ивановская область – Кинешемский;400688;345586;11;121691;17529;206353;17539;121596;10323;128812;2;0;10718;48191;8607;3550;9629;15929;9865;12209;10114
Иркутская область – Иркутский;477060;468039;36;172464;10894;284642;10930;172416;8709;174637;3;0;4466;14384;9497;9978;32563;7961;2705;93083
Иркутская область – Ангарский;467848;467395;0;159450;8554;299391;8553;159327;7364;160516;0;0;40244;1826;13879;7603;69413;2361;15567;9623
Иркутская область – Шелеховский;473998;455021;4;160044;12850;282123;12833;159908;8737;164004;0;0;2988;2025;15181;4719;10977;37873;5472;9514;3228;70071;1956
Иркутская область – Братский;424103;430216;1108;135734;8660;284714;9768;135671;8316;137123;0;0;36087;6988;13033;2684;3011;9298;2442;3611;1748;10629;2077;45515
Калининградская область – Калининградский;421259;394008;298;167757;23146;202760;23418;167183;12142;178459;51;4;35138;71987;15504;20597;10868;4160;14669;5536
Калининградская область – Центральный;441070;388594;0;177554;23134;187826;23070;177156;11087;189139;81;1;29685;11382;8134;21096;4880;79639;4405;11325;3712;14881
Калужская область – Калужский;385245;356764;0;141996;18095;196672;18095;141876;7691;152280;1;0;16128;9932;13000;57025;8259;10182;1665;3877;32212
Калужская область – Обнинский;409585;378038;406;155044;27787;194797;28186;154929;8372;174743;4;0;18169;4957;26253;34175;10831;3289;60779;16290
Кемеровская область – Кемеровский;485753;462726;92;254214;111824;96596;111677;252175;13074;350778;0;0;5832;10273;19040;240687;25261;10160;5215;19010;10574;4726
Кемеровская область – Прокопьевский;476236;448139;78;243157;127221;77683;127268;242480;9018;360730;0;0;13560;5932;262941;4437;7276;17995;19586;8139;20864
Кемеровская область – Заводский;474963;459451;0;259825;111162;88464;111078;258624;12253;357449;0;0;8126;14247;9798;11483;15914;19811;264357;7934;5779
Кемеровская область – Новокузнецкий;496696;453245;0;251691;58490;143064;58487;249664;9670;298481;0;0;7512;11281;8130;23935;181859;8180;25457;25884;6243
Кировская область – Кировский;495534;438212;4;194067;25229;218912;25200;193944;8954;210190;0;0;95926;15582;32651;5920;12244;4666;11567;15448;16186
Кировская область – Кирово-Чепецкий;529480;481561;0;207615;29418;244531;29411;207325;10506;226230;0;3;73852;17832;36608;11098;7639;17679;57673;3849
Костромская область – Костромской;512885;420250;0;184433;17465;218352;17463;184375;6941;194897;0;0;19422;58623;2553;10334;3957;2850;74497;10533;10125;2003
Курганская область – Курганский;664739;657956;0;260715;59016;338225;59010;260522;13286;306246;0;0;27958;61002;120091;11809;8332;19753;15535;12196;29570
Курская область – Курский;460969;404131;161;175856;30635;197479;30794;175530;8524;197800;0;0;19462;24228;39017;14203;11306;21439;68145
Курская область – Сеймский;442028;386897;0;155891;59211;171795;59208;155463;8515;206156;0;0;20086;3476;42616;91945;14345;15252;16419;2017
Ленинградская область – Всеволожский;580527;536182;347;216148;19024;300663;19356;214885;11526;222715;0;0;40597;3141;6468;101200;11726;20929;13249;9100;4174;12131
Ленинградская область – Кингисеппский;408060;356962;0;155354;27299;174309;27292;154929;12590;169631;0;0;19690;13773;38999;3628;5498;15497;72546
Ленинградская область – Волховский;405509;345544;0;154076;28606;162862;28562;153739;11028;171273;0;0;18181;12156;9915;3271;20285;24895;74467;4253;3850
Липецкая область – Липецкий;463558;428171;0;199032;39623;189513;39621;198958;9887;228692;3;0;13544;114865;47552;6573;13809;15269;5442;11638
Липецкая область – Левобережный;445735;416793;0;189668;48600;178525;48597;189576;6845;231328;0;0;14820;5062;12023;5443;10307;15390;114494;13060;38708;2021
Магаданская область – Магаданский;98520;107807;1477;33645;4466;68219;5942;33630;1571;38001;0;0;21487;2860;2552;3332;7770
Московская область – Балашихинский;628395;502628;0;280191;24754;197674;24611;278342;13258;289695;10;1;8622;46899;16223;7166;14200;16856;139827;4780;35122
Московская область – Дмитровский;564581;429882;0;212223;24487;193168;24455;211583;10714;225324;22;18;4167;11879;29110;4692;12005;40421;5057;9082;96505;9390;3016
Московская область – Коломенский;444478;395010;0;176996;41811;176166;41725;175850;11001;206574;37;0;10439;3487;4085;4872;36346;12010;2537;11789;15324;4087;101598
Московская область – Красногорский;597055;476930;0;242854;46619;187453;46364;240674;11619;275419;6;2;5663;17145;13473;13062;7048;138460;33762;5553;14612;26641
Московская область – Люберецкий;597033;478718;0;249580;32720;196378;32598;248149;10119;270628;50;10;13731;6314;3919;54542;23630;11053;5757;8077;125785;17820
Московская область – Одинцовский;593063;517576;0;228990;25455;263100;25405;227410;14686;238129;31;0;7328;12913;16177;102124;16468;16317;4708;48189;8032;5873
Московская область – Орехово-Зуевский;439829;395758;0;184006;43128;168631;43118;183662;9286;217494;6;13;43207;4783;8177;4773;11543;5605;127354;9451;2601
Московская область – Подольский;592345;518650;0;202379;18149;298097;18143;201436;9934;209645;25;0;3926;10048;15471;6091;47273;3176;6454;8076;94658;5205;9267
Московская область – Сергиево-Посадский;528010;425964;0;203932;22707;199333;22684;202547;9126;216105;13;21;9920;8244;5780;2703;9555;32563;32239;101361;9375;4365
Московская область – Серпуховский;454225;380863;0;181501;25199;174159;25125;180200;15563;189762;8;4;4512;8554;14076;79586;9430;10975;9441;7893;6259;39036
Московская область – Щелковский;508331;408622;0;200745;18081;189791;17986;199860;12129;205717;9;4;3574;13534;7529;14233;6051;51347;11609;83437;14403
Мурманская область – Мурманский;583785;516464;2936;244397;4239;264891;7170;243617;12743;238044;1;0;23067;16658;86223;46852;21022;3394;40828
Нижегородская область – Нижегородский;496166;485396;8808;189325;49276;237987;58066;188723;7866;238923;0;0;8354;36495;13211;14010;107625;3741;11004;31209;13274
Нижегородская область – Приокский;511061;490845;0;224171;57387;209287;57354;223448;8289;272513;0;0;16489;4374;15826;11335;148620;41062;20527;14280
Нижегородская область – Автозаводский;537043;517749;0;202236;51591;263922;51553;201788;10410;242931;0;0;22128;13127;53997;116773;5813;14165;12889;4039
Нижегородская область – Канавинский;519159;471935;0;172500;21747;277688;21693;171276;7643;185326;0;0;12083;86454;12427;2651;17253;8526;45932
Нижегородская область – Борский;497796;467980;0;180916;73141;213923;73112;180435;8042;245505;0;0;9241;40563;129582;15969;22593;21327;6230
Новгородская область – Новгородский;482440;462071;0;176591;19536;265941;19533;176347;9304;186576;3;0;35997;12676;53243;30376;6709;8823;12895;11462;14395
Новосибирская область – Новосибирский;536026;495799;0;182187;15845;297766;15832;182089;9448;188473;1;0;2935;5484;3055;49006;61928;13243;3307;9952;10627;18455;7049;3432
Новосибирская область – Центральный;547216;485421;0;174965;20685;289770;20677;174835;7536;187976;1;0;15158;12016;79590;38754;15005;3327;7264;2555;2753;11554
Новосибирская область – Искитимский;518317;470706;0;190634;23463;256608;23462;190536;8854;205144;1;0;11188;63272;12111;53042;4579;11372;2072;29235;16905;1368
Новосибирская область – Барабинский;544003;513450;0;164731;17705;331013;17704;164527;8556;173675;1;0;15003;65385;12424;12906;5227;1173;9971;51586
Омская область – Омский;495024;465511;0;180660;14226;270625;14203;180338;10925;183616;0;0;61631;13797;9723;53087;15073;10069;15439;4797
Омская область – Москаленский;518085;513422;0;183512;15305;314605;15304;183242;10906;187640;0;0;20451;11338;18308;10291;38392;3598;85262
Омская область – Любинский;469774;447387;0;180485;30262;236640;30261;180267;9442;201086;0;0;11365;21513;13224;9757;14797;40689;89741
Оренбургская область – Оренбургский;519043;406209;0;190297;42977;172947;42953;189955;13705;219203;8;20;85593;16707;23188;16879;5000;56387;11512;3937
Оренбургская область – Бугурусланский;519791;419028;0;189202;55574;174239;55475;187387;12032;230830;13;0;15026;102134;15798;4170;22495;13949;57258
Оренбургская область – Орский;489383;402241;0;168820;44733;188684;44724;167287;13991;198020;5;1;14388;11166;67125;21241;14532;50427;19141
Орловская область – Орловский;610277;601739;0;249888;54427;297352;54424;249519;16951;286992;77;5;9665;18717;17333;52299;20175;5288;37805;110969;14741
Пензенская область – Пензенский;503888;468933;0;203292;98452;167188;98443;203170;5723;295890;1;0;13174;3982;45604;15564;6562;12891;182166;12104;3843
Пензенская область – Лермонтовский;520599;466958;0;205327;78075;183556;78073;205089;9564;273598;0;0;12422;15514;16157;151889;48095;29521
Псковская область – Псковский;516044;443982;0;188979;39122;215881;39117;188459;8496;219080;0;0;27430;20534;14385;10683;88032;3220;11599;11618;27880;3699
Ростовская область – Ростовский;422601;407662;0;157378;40545;209739;40545;157118;6595;191068;0;0;8676;6819;9140;10489;4221;12626;5382;100995;32720
Ростовская область – Южный;480469;410432;0;176518;14388;219522;14376;176230;7212;183394;4;0;18591;14107;50059;70682;5561;2964;21430
Ростовская область – Белокалитвинский;428864;404639;0;175173;61042;168421;61040;174996;5107;230929;3;0;47958;13690;129211;8738;11734;19598
Ростовская область – Шахтинский;427930;358035;22;147710;40705;169597;40726;147359;4614;183471;1;0;6280;6498;8621;9691;16163;8550;90608;37060
Ростовская область – Волгодонской;427067;412655;0;171412;48055;193186;48053;171205;5606;213652;2;0;21645;101422;18617;13027;44774;14167
Ростовская область – Нижнедонской;503397;457655;0;188806;19226;249622;19211;188446;5357;202300;1;0;5144;73426;40268;9871;10400;33031;5367;3691;3658;17444
Ростовская область – Таганрогский;484567;421661;0;173835;21719;226106;21714;173396;5516;189594;1;0;14415;4042;55886;2630;79452;2972;10330;2445;8090;9332
Рязанская область – Рязанский;442796;402014;75;162575;42201;197162;42276;162498;5840;198934;1;0;22767;10880;15594;81024;15341;11408;11185;2509;28226
Рязанская область – Скопинский;444953;385617;0;161804;49491;174322;49489;160871;5546;204814;0;0;11460;30846;3276;12533;8564;7924;101096;29115
Самарская область – Самарский;504264;410970;1;201046;25917;184003;25909;200456;8092;218273;3;0;47695;11338;5713;12989;10894;9646;115721;4277
Самарская область – Тольяттинский;511546;485902;0;191496;10334;284070;10327;191159;10155;191331;2;0;8066;4201;43644;4243;77988;7322;6133;6327;18924;4918;9565
Самарская область – Красноглинский;474803;393723;3692;200656;53665;135711;57357;200516;8923;248950;0;1;37327;5701;9828;146172;7340;5336;13219;10405;13622
Самарская область – Жигулевский;434096;398976;0;195189;31857;171931;31740;194929;9751;216918;0;1;15889;48304;14867;16400;10461;4268;102304;4425
Самарская область – Промышленный;491201;428231;0;175675;23517;229038;23463;174812;9579;188696;1;0;3854;9539;7496;68817;7575;65826;10032;3414;12143
Саратовская область – Саратовский;476635;398028;0;206337;34298;157393;34274;206088;2889;237473;1;1;38534;1569;173322;4260;5478;1977;2848;5987;3498
Саратовская область – Балаковский;471087;435943;0;234439;54679;146823;54662;234271;8608;280325;2;0;18094;14404;38794;10115;7140;182223;6772;2783
Саратовская область – Балашовский;446963;410056;0;179201;52012;178835;52007;179091;6545;224553;8;0;7861;67352;121326;6382;2604;1404;6851;4409;6364
Саратовская область – Энгельсский;464053;408285;0;226305;37868;144131;37867;225845;6867;256845;1;20;60721;7959;14545;8567;4242;136409;3041;6916;14445
Сахалинская область – Сахалинский;381883;353864;2751;127101;16684;207325;19325;127020;6843;139502;3;0;9176;14488;3130;56558;3624;6914;35820;9792
Свердловская область – Свердловский;535162;486040;0;218808;5616;261613;5612;218634;12033;212213;3;0;9067;73869;11038;28689;22207;29053;9429;25210;3651
Свердловская область – Каменск-Уральский;469131;424795;80;205889;11928;206897;12003;205596;13675;203924;1;0;6664;47177;40110;10510;65497;13115;5544;10252;5055
Свердловская область – Березовский;506709;484210;51;213744;10907;259506;10932;213500;14493;209939;2;0;24715;16096;13573;5859;14471;46852;4602;7540;76231
Свердловская область – Нижнетагильский;429418;381716;0;198654;14761;168300;14743;198542;15122;198163;1;0;18446;35252;48386;15149;67711;4937;3811;4471
Свердловская область – Асбестовский;484767;429025;366;213677;27025;187957;27387;213565;18733;222219;0;0;93167;22915;62396;6426;11225;26090
Свердловская область – Первоуральский;446625;414383;217;199622;25156;189388;25366;199503;13782;211087;0;0;16200;55229;6708;84944;21294;26712
Свердловская область – Серовский;427941;372587;1035;202777;22841;145934;23874;202706;13332;213248;0;0;13225;45955;4387;27739;6262;14921;6470;2234;92055
Смоленская область – Смоленский;396187;362250;0;146967;24108;191175;24106;146933;6131;164908;0;0;6611;3641;13243;10273;10232;23613;90608;6687
Смоленская область – Рославльский;363927;317470;59;128751;14558;174102;14614;128679;7196;136097;0;0;27183;4245;12757;49519;2603;8415;31375
Тамбовская область – Тамбовский;411089;395880;0;172704;69948;153228;69924;172594;8436;234082;0;0;41432;5405;126733;6771;14617;9846;16905;5229;4244;2900
Тамбовская область – Рассказовский;402977;364947;0;163894;70141;130912;70132;163637;7817;225952;0;0;47226;6264;20330;9767;14774;127591
Тверская область – Тверской;510482;456635;0;185169;18718;252745;18669;184752;11936;191485;3;0;7786;9408;14434;13819;16125;35685;3982;62870;27376
Тверская область – Заволжский;517017;456735;0;196646;30455;229632;30408;196386;10904;215890;2;0;17603;95565;45135;13660;19882;10226;5667;8152
Томская область – Томский;383006;330163;0;148048;9552;172563;9549;147860;7859;149550;0;0;7852;35156;4733;3717;34486;16994;5780;12436;28396
Томская область – Обский;380126;302818;673;142382;11521;148242;12191;142244;7365;147070;0;0;27239;12926;2190;5063;30551;47377;12453;9271
Тульская область – Тульский;565823;494315;0;244920;65248;184147;65242;243210;9970;298482;0;0;19051;170345;4930;10950;38163;10610;8555;13712;4499;17667
Тульская область – Новомосковский;582417;520736;0;245422;50409;224905;50407;244555;11978;282984;0;0;29674;15609;40521;5506;11222;7431;13462;14483;5582;139494
Тюменская область – Тюменский;542284;495228;1065;288999;44362;160802;45268;288381;13164;320485;0;0;34334;25460;169779;28472;38377;24063
Тюменская область – Заводоуковский;589261;544729;908;314625;39592;189603;40450;314226;10921;343755;1;0;21803;27524;37963;168190;42747;14237;31291
Ульяновская область – Ульяновский;462197;418870;0;172522;21878;224471;21875;172245;12216;181904;0;1;15216;24116;6878;6328;56118;46854;3020;3189;12016;4974;3195
Ульяновская область – Радищевский;503251;478590;0;196319;48164;234106;48162;196174;8971;235365;1;0;14835;4233;47572;10859;3758;3084;5704;1218;11315;15892;116895
