name;Число избирателей, внесенных в список избирателей на момент окончания голосования;Число избирательных бюллетеней, полученных участковой избирательной комиссией;Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно;Число избирательных бюллетеней, выданных в помещении для голосования в день голосования;Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования;Число погашенных избирательных бюллетеней;Число избирательных бюллетеней, содержащихся в переносных ящиках для голосования;Число избирательных бюллетеней, содержащихся в стационарных ящиках для голосования;Число недействительных избирательных бюллетеней;Число действительных избирательных бюллетеней;Число открепительных удостоверений, полученных участковой избирательной комиссией;Число открепительных удостоверений, выданных на избирательном участке до дня голосования;Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке;Число погашенных неиспользованных открепительных удостоверений;Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией;Число утраченных открепительных удостоверений;Число утраченных избирательных бюллетеней;Число избирательных бюллетеней, не учтенных при получении;Бриних Валерий Александрович;Гукасян Сергей Георгиевич;Коновалова Нина Николаевна;Лобода Александр Павлович;Огиенко Денис Сергеевич;Резник Владислав Матусович;Салов Евгений Иванович
Курская область – Курский;467760;398761;0;198962;19184;180615;19183;198614;8791;209006;6645;4965;3134;1680;1514;0;0;0;8898;8796;91515;25301;22099;6561;24836;1459;2194;17347
Ленинградская область – Кингисеппский;411631;403316;0;171737;17131;214447;17128;171474;7701;180901;6105;3555;2090;2550;688;0;1;0;2529;1541;3755;14413;21424;22823;98999;6894;5329;3194
Липецкая область – Липецкий;477978;447427;0;212756;25042;209629;25041;212729;8105;229665;5540;3616;1585;1924;692;0;0;0;130520;13415;4565;5026;31079;7496;16684;1985;18895
Московская область – Люберецкий;550730;442250;0;201316;10533;230390;10514;200427;7792;203149;10700;5971;3703;4729;2356;0;11;0;103949;9093;6222;27711;5766;3196;3686;5336;18304;19886
Московская область – Сергиево-Посадский;524811;458981;0;182321;5614;271046;5606;181230;8928;177908;6933;3955;3254;2978;1653;0;4;4;3125;8909;5569;9283;9346;3683;88536;16473;24045;8939
Московская область – Щелковский;490241;404897;197;179880;6052;218741;6236;179370;12968;172638;11351;3794;2153;7557;1456;0;27;0;20519;6267;6530;43144;62049;9693;7690;8511;8235
Московская область – Одинцовский;551393;485647;0;204824;10059;270731;10006;202825;10879;201952;10542;5348;3996;5194;2907;0;33;0;19882;11979;10066;8177;95812;5130;7309;20974;1234;21389
Омская область – Омский;516392;495775;0;177614;8252;309909;8252;177409;9007;176654;11486;3070;1823;8416;209;0;0;0;56021;3045;6422;3347;15516;6699;22335;5717;57552
Оренбургская область – Орский;531083;507704;171;185230;11653;310649;11824;185206;9664;187366;5478;3043;2031;2435;823;0;1;0;6879;86334;37147;5609;17725;25862;3187;4623
Орловская область – Орловский;642392;641030;0;299820;43754;297456;43753;299445;14127;329071;14677;6002;3817;8675;1100;0;0;0;13313;69348;6971;159658;4753;6160;31724;4174;27344;5626
Пензенская область – Пензенский;532695;503733;0;287411;34321;182001;34321;287046;7848;313519;8230;6132;3524;2098;1223;0;0;0;6069;205575;42990;26443;3655;18580;6172;4035
Псковская область – Псковский;551439;463703;0;198715;32521;232467;32512;198341;8378;222475;10206;3168;2370;7038;1323;0;0;0;28819;3636;2886;11701;94372;2805;2015;21463;33472;1222;6415;13669
Ростовская область – Ростовский;435986;438180;0;212677;22140;203363;22136;212440;4730;229846;9437;3707;1411;5730;383;0;0;0;8369;1783;19308;9408;2301;3870;2154;161402;21251
Ростовская область – Нижнедонской;486168;438530;0;225727;16989;195814;16986;225214;6094;236106;13824;5870;2719;7954;444;0;0;0;41439;6783;6685;139095;4604;6836;6841;23823
Ростовская область – Южный;478091;420096;0;195070;19281;205744;19280;194227;5646;207861;11008;9183;3814;1825;684;0;1;0;2931;3093;39750;11230;3690;3858;21172;5007;10373;3006;103751
Ростовская область – Волгодонской;457681;440194;0;188229;17362;234603;17361;188131;7806;197686;8100;3734;1895;4366;384;0;0;0;27586;91832;4458;5465;18315;42302;2504;5224
Рязанская область – Рязанский;466848;439351;0;179899;23473;235979;23473;179794;5787;197480;6013;3964;2789;2049;886;0;0;0;29841;9703;7060;25743;99768;4738;12787;5449;2391
Рязанская область – Скопинский;467012;448440;0;172430;25778;250231;25774;172393;5286;192881;6148;4509;2196;1639;761;0;1;0;4021;3320;7997;95645;3674;2363;4152;31839;11932;27938
Самарская область – Самарский;490274;437923;0;226687;16792;194937;16771;226260;10490;232541;7811;6435;3396;1376;756;0;7;500;11781;4488;5843;4096;11432;109435;24104;49984;2610;2642;6126
Самарская область – Тольяттинский;513296;489035;0;230048;7733;251254;7731;229755;10061;227425;7112;2665;1151;4447;243;0;0;0;82398;4997;3198;9489;73840;3989;16175;23307;4988;5044
Самарская область – Жигулевский;454625;452124;0;237144;26030;188956;26023;236681;12799;249905;6959;5751;2921;1208;710;0;1;7;17926;4682;7233;13995;29571;3906;125805;3431;28456;14900
Самарская область – Промышленный;503569;473731;0;228951;17841;226939;17760;228257;11196;234821;8230;6914;4082;1316;362;0;0;0;27472;4636;8929;19544;12238;4615;2566;33931;5972;114918
Саратовская область – Балаковский;495220;461726;0;261758;23573;176387;23574;261413;6189;278798;10323;6326;3090;3997;1280;0;11;3;24488;9318;11870;6020;4292;22446;3755;187489;1559;2491;2052;3018
Сахалинская область – Сахалинский;390022;402091;2098;132721;5889;261383;7956;132630;6173;134413;5361;1779;1246;3582;523;0;0;0;4722;5616;35148;60280;4801;2838;5550;15458
Свердловская область – Свердловский;494656;412675;0;194702;3055;214917;3055;194473;12791;184737;14138;6854;3147;7284;1072;0;1;0;76390;8340;6023;8861;18104;20948;36863;9208
Свердловская область – Каменск-Уральский;468900;429265;0;179284;5012;244979;5012;179129;11795;172346;10953;4858;2697;6095;564;0;0;10;8694;8599;27158;6816;2736;7205;69066;2409;3773;17331;18559
Свердловская область – Асбестовский;508389;465435;1073;202914;10839;250609;11910;202676;17842;196744;14422;4432;2287;9990;538;0;0;0;7620;15853;80891;3580;36429;3665;7425;33507;7774
Свердловская область – Первоуральский;480366;451293;728;192015;7950;250599;8677;191920;10477;190120;13165;4605;3089;8560;549;0;1;0;22212;25465;3573;94290;6079;28685;2817;3810;3189
Свердловская область – Серовский;471603;429160;612;190487;8195;229866;8784;190445;11567;187662;11108;3213;2034;7895;859;0;0;0;6388;86944;3185;5083;3584;34856;24144;21055;2423
Смоленская область – Рославльский;378969;386899;0;135613;11069;240217;11069;135423;5050;141442;5623;3121;1979;2502;521;0;0;0;3178;1497;12282;21081;25912;67300;2958;3105;2499;1630
Тверская область – Тверской;536143;495452;0;191922;18313;285216;18311;191642;8032;201921;8973;5111;3423;3862;1023;0;1;0;9509;26304;14168;10381;74514;28965;38080
Тверская область – Заволжский;546104;506590;0;209441;28039;269108;28038;209212;7938;229312;10297;6472;3815;3825;1870;0;2;0;25594;10650;125812;34052;15254;1755;6813;7314;2068
Томская область – Томский;395651;366209;0;129325;4565;232319;4562;129096;10686;122972;3648;1505;1131;2143;312;0;0;0;5680;9789;45583;8528;6043;3822;23058;20469
Тульская область – Новомосковский;614671;591632;0;250568;20233;320831;20223;250441;10401;260263;9089;6845;4371;2244;1781;0;0;0;7767;139658;25799;17740;4721;6746;5984;40754;7721;3373
Ульяновская область – Радищевский;532068;508921;0;266272;28022;214627;28021;265902;7838;286085;17894;14227;3584;3667;1876;0;0;0;10476;4194;28816;6944;3110;39686;192859
Челябинская область – Челябинский;577765;470818;0;223369;20892;226550;20888;223209;11014;233083;11023;8358;5071;2665;2015;0;7;0;4854;96109;49017;27983;2452;2498;6175;4287;10048;29660
Челябинская область – Металлургический;510683;458604;0;196940;13495;248166;13497;196789;9183;201103;7457;5377;3033;2080;1214;0;3;0;87649;8854;4402;15439;21284;15043;2632;41426;4374
Челябинская область – Коркинский;533891;489615;0;222775;14997;251838;14997;222630;8568;229059;10066;8495;5883;1571;1087;0;5;0;81997;3113;1881;89652;4582;17928;18754;4581;6571
Челябинская область – Златоустовский;554247;449597;0;228059;10959;210573;10954;227837;13194;225597;7892;5950;4572;1942;1421;0;9;3;59983;3339;77470;4312;26733;28349;3544;6524;15343
Ярославская область – Ростовский;505446;426475;0;174037;15657;236781;15657;173845;10130;179372;8071;2510;1610;5561;321;0;0;0;79354;22722;12608;7315;21592;4390;5905;5968;19518
Город Москва – Люблинский;508434;412862;0;162819;5395;244644;5395;162423;5273;162545;4482;2583;724;1899;228;0;4;0;5697;4041;11436;1772;4428;12052;613;4343;5946;20979;8892;82346
Город Москва – Перовский;491350;385205;0;163659;5637;215907;5634;163159;5085;163708;4464;2913;1043;1551;397;0;2;0;5122;5866;15224;4059;74854;4740;3695;8252;12463;7995;19225;2213
Город Санкт-Петербург – Восточный;444464;438800;0;131919;2912;303964;2894;130842;4950;128786;7595;4481;1886;3114;612;0;5;0;15274;47703;4752;964;11639;1380;11931;7112;4900;11921;11210
Город Санкт-Петербург – Западный;504323;438956;0;163068;3254;272632;3242;161602;8813;156031;9480;5455;2425;4025;712;0;2;0;7721;5347;42306;19397;5554;2488;17344;4298;18168;11858;1860;19690
Город Санкт-Петербург – Северный;497413;434700;0;161527;2632;270521;2628;160313;6588;156353;10121;4708;2234;5412;1021;1;20;0;1774;16578;15198;6185;14744;5383;939;59534;16999;14025;4006;988
Город Санкт-Петербург – Северо-Восточный;480819;431600;0;155917;2743;272940;2741;154921;9618;148044;8725;4761;2315;3964;828;0;0;0;19804;17060;2089;54324;15372;875;3755;5322;5013;16960;7470
Город Санкт-Петербург – Северо-Западный;486730;429021;0;152808;2840;273371;2838;152199;5813;149224;10979;5028;3004;5951;1404;0;2;0;16728;17408;45790;11793;13676;3901;28426;3819;1993;2795;2895
Город Санкт-Петербург – Южный;523178;450739;0;161526;3075;286138;3056;160710;6236;157530;10166;5078;2544;5088;685;0;0;0;3090;4463;22845;56068;16489;5960;12452;12075;2281;5425;16382
Еврейская автономная область – Еврейский;133458;132658;658;48706;3238;80056;3896;48587;2948;49535;3608;780;510;2828;148;0;0;0;988;2699;10384;1952;3688;8041;21783
Ненецкий автономный округ – Ненецкий;35651;33000;456;12204;284;20056;740;12200;442;12498;437;57;57;380;47;0;0;0;5862;212;3491;1436;452;1045
Ханты-Мансийский автономный округ – Югра – Ханты-Мансийский;555440;490103;3255;234594;4892;247360;8143;234252;17624;224771;15753;3734;2047;12019;1338;0;2;0;15432;111163;14562;8380;42651;4493;18597;9493
Ханты-Мансийский автономный округ – Югра – Нижневартовский;579796;510848;468;193603;2779;313998;3244;193369;10279;186334;10611;3200;1646;7411;1940;0;0;0;8054;3443;4873;3506;27927;20260;73451;24929;11893;7998
Чукотский автономный округ – Чукотский;29354;31958;1041;16814;615;13488;1655;16800;1229;17226;1187;239;221;948;492;0;0;0;3214;1631;820;1126;10435
Пермский край – Чусовской;523167;475950;418;171088;6809;297632;7223;170574;15301;162496;15328;3767;1980;11561;517;0;3;0;80904;19518;10515;2654;2632;9599;17928;3431;15315
Пермский край – Кунгурский;524524;438590;807;182143;8413;247224;9218;181564;14723;176059;14136;5336;3631;8800;564;0;4;1;12148;22281;17647;23976;3200;3568;2883;82656;7700
Пермский край – Кудымкарский;511020;456853;610;151988;12001;292253;12611;151836;16011;148436;16121;2317;1305;13804;410;0;2;1;23606;10153;2686;62859;8095;18400;22637
Камчатский край – Камчатский;240093;221675;872;88593;2761;129447;3629;88465;6849;85245;2228;704;482;1524;720;0;2;0;19929;9747;7219;35322;10028;3000
Забайкальский край – Читинский;407296;400391;1386;144214;9722;245069;11105;143911;7491;147525;8325;2183;1710;6142;927;0;0;0;8454;18939;84582;3475;6955;15031;10089
Забайкальский край – Даурский;423307;438479;2614;150276;10015;275574;12620;150156;13411;149365;7765;3106;1607;4659;821;0;0;0;27213;71831;3663;20295;12466;7169;6728
Республика Крым – Симферопольский;496636;408305;0;207658;10690;189957;10690;207480;7566;210604;10861;3128;3110;7733;307;0;0;0;7770;2572;15457;24666;137938;2667;2599;3070;13865
Республика Крым – Евпаторийский;499271;432086;0;248650;14371;169064;14371;248628;8550;254449;12409;4133;3388;8276;523;0;1;0;6948;3976;6853;189624;3265;15341;3435;19453;5554
Город Севастополь – Севастопольский;311975;264868;0;137491;3923;123445;3913;137354;5041;136226;2520;662;664;1858;123;0;9;0;46960;2737;6817;2589;14443;24504;33791;2554;1831
Пермский край – Пермский;520796;414922;0;181456;8995;224453;8986;180956;14259;175683;15063;4612;2210;10451;457;0;18;0;21460;4093;6432;17968;20009;18758;5618;3927;77418
Пензенская область – Лермонтовский;557318;533893;0;299804;37590;196488;37590;299464;10224;326830;8352;6228;3110;2124;1398;0;11;0;35290;7906;20185;208466;8712;5057;41214
Саратовская область – Балашовский;477381;464637;0;271298;33982;159353;33978;271223;4607;300594;8408;5169;2038;3239;1718;0;4;0;42839;12448;4149;163931;5500;4826;31727;27791;7383
Ростовская область – Таганрогский;475431;445775;0;171891;12274;261574;12268;171576;6185;177659;9891;4779;2522;5112;436;0;36;0;1907;18917;4139;85849;38549;2298;4558;16020;1200;4222
Ростовская область – Белокалитвинский;462886;470453;0;240569;26036;203848;26013;240388;5479;260922;10216;5117;2199;5099;1644;0;0;0;7302;22497;7997;2079;8323;3489;24565;184670
Смоленская область – Смоленский;418395;439791;0;155769;17333;266689;17331;155741;5258;167814;6768;3239;1765;3529;703;0;0;0;6983;7855;23123;2196;98039;2573;1761;20126;3571;1587
Ростовская область – Шахтинский;453827;428621;0;189691;18835;220095;18835;189283;5554;202564;6189;3814;2384;2375;763;0;0;0;1992;11197;2201;2841;22186;3654;5411;128865;24217
Самарская область – Красноглинский;474173;466779;0;257743;29823;179113;29700;257537;10766;276471;7059;6094;2726;965;704;0;100;0;4219;3778;4532;182780;3943;14020;2773;23948;3516;9528;20969;2465
Ульяновская область – Ульяновский;476225;418396;0;220414;11074;186908;11073;220093;7798;223368;12995;8901;3546;4094;800;0;0;0;2659;2314;15997;4084;8372;82025;21212;5412;81293
Саратовская область – Саратовский;483156;441019;0;301230;22721;117069;22702;301076;5239;318539;11934;8206;3710;3728;1843;0;0;1;40390;171851;34507;11847;4171;24328;12938;6346;12161
Ярославская область – Ярославский;522676;407417;0;181979;14565;210873;14564;181673;6521;189716;7665;2788;1531;4877;285;0;0;0;3531;2895;29240;34752;8605;75607;6414;19039;2639;3339;3655
Саратовская область – Энгельсский;481127;449941;0;316720;17913;115298;17906;316393;6579;327720;12787;7165;2151;5621;1462;1;10;0;63412;3887;11886;6745;8416;180194;27322;19846;6012
Свердловская область – Березовский;523443;481160;119;200766;4942;275333;5045;200463;12545;192963;15882;7584;3189;8298;888;0;0;0;7104;26007;3220;17935;31288;7556;5814;4364;89675
Ямало-Ненецкий автономный округ – Ямало-Ненецкий;342747;371484;13194;234029;2216;122045;15385;233204;4901;243688;7654;6237;1332;1417;6265;0;0;0;6639;12242;8452;158298;5805;10242;34609;7401
Свердловская область – Нижнетагильский;459821;450613;205;186351;6506;257552;6704;186180;10513;182371;10916;3847;2444;7069;308;0;1;2;7807;81111;3017;43594;2572;3974;1653;1614;20323;16706
Тамбовская область – Тамбовский;430369;435155;0;195219;21350;218586;21348;194754;5632;210470;5634;3193;1732;2441;1012;0;0;0;15744;2095;22282;5872;2803;2990;132323;14377;11984
Челябинская область – Магнитогорский;509080;446381;0;234186;18687;193507;18686;233868;10761;241793;11584;8358;6056;3226;1123;0;1;0;123851;12393;10196;18403;11032;37540;24567;3811
Тамбовская область – Рассказовский;424437;434070;0;178780;24734;230556;24665;178427;6379;196713;5976;3397;2137;2579;929;0;0;0;19001;112869;8559;6248;1213;11711;37112
Томская область – Обский;388990;375676;13;124373;5910;245380;5922;124284;7127;123079;5566;1431;916;4135;272;0;0;0;18102;17035;4379;3373;16594;55341;3685;4570
Тульская область – Тульский;588431;510263;0;242288;33261;234714;33261;242092;9471;265882;9552;7674;4633;1878;2052;0;0;0;5160;5219;167708;6465;20563;3483;30860;14610;5037;6777
Тюменская область – Тюменский;533765;520362;1440;413114;16395;89413;17835;412863;6337;424361;15496;4948;3106;10548;994;0;0;0;9445;244634;36182;6891;38997;7195;9410;12624;8140;37603;5687;7553
Тюменская область – Заводоуковский;544689;527716;1266;428963;11698;85789;12964;428791;4553;437202;13438;5347;3520;8091;964;0;0;0;9875;7931;47242;243402;10074;6897;19702;32050;60029
Город Москва – Бабушкинский;491285;381858;0;165945;5219;210694;5219;165109;6083;164245;4169;3015;1026;1154;604;0;5;5;13182;4959;7472;2450;13251;20997;20348;12441;2334;58902;1180;6729
Город Москва – Кунцевский;494800;375002;0;157131;5232;212635;5232;156566;7674;154124;5205;3074;1459;2131;401;0;4;0;5853;12486;13220;5427;47766;8676;25184;21229;14283
Город Москва – Ленинградский;507394;396902;0;163821;5916;227163;5916;163371;8281;161006;4768;3195;1185;1573;503;0;2;0;20306;23684;2464;10214;5468;9628;4350;5981;20134;52623;4315;1839
Город Москва – Медведковский;451837;384430;0;146420;3852;234158;3849;145844;8392;141301;4585;2899;1009;1686;509;0;0;0;20831;8327;2388;23842;5280;7501;19776;28611;17463;7282
Город Москва – Преображенский;469044;394651;0;161360;6281;227010;6279;160920;4860;162339;4367;3261;1413;1106;469;0;0;0;6311;5363;3378;32379;16708;56431;13458;1155;4198;17032;1266;2811;1849
Город Москва – Нагатинский;485808;369146;0;170462;5540;193143;5540;169750;5540;169750;4423;2706;1096;1717;498;0;1;0;19390;3887;7534;7812;10058;14262;70518;18226;6804;4393;6866
Город Москва – Орехово-Борисовский;510246;441350;0;166584;4191;270276;4190;166140;5678;164652;4878;3170;1167;1708;526;0;299;0;5394;10606;71537;5358;25036;7028;4917;13495;2437;15005;3839
Город Москва – Новомосковский;545830;460790;0;183821;4836;272132;4836;183143;7706;180273;6843;3684;1821;3159;531;0;1;0;8640;6082;2733;8888;15845;86875;19075;9876;15643;3083;3533
Город Москва – Тушинский;459798;368461;0;159054;4327;205079;4320;158556;5261;157615;4599;3097;1119;1502;543;0;1;0;20007;1042;5764;32147;28248;9864;41041;3839;10655;1925;3083
Город Москва – Ховринский;483855;383571;0;163957;6656;212958;6652;163336;6136;163852;4871;2879;1629;1992;581;0;0;0;12471;58401;2512;4435;6682;5460;26890;17919;16781;4921;7380
Город Москва – Центральный;480303;372163;121;162409;5017;204609;5129;161604;4723;162010;3436;2429;405;1007;297;0;8;1;13197;57110;12573;4956;18789;6569;2338;3160;8095;6912;21442;4125;2744
Город Москва – Черемушкинский;513935;396191;0;168253;5686;222252;5682;167667;5623;167726;5107;3166;1000;1941;405;0;0;0;11365;3984;7931;59326;5573;21946;20538;3904;8321;783;9811;14244
Город Москва – Чертановский;474223;392400;0;155664;3856;232880;3855;155283;4950;154188;4816;3464;1232;1352;750;0;0;0;5334;65144;13505;18700;4208;11554;11312;4910;1307;5923;4818;5316;2157
Город Санкт-Петербург – Центральный;446110;422193;22;140745;3438;277984;3454;139643;7379;135718;7370;4643;3272;2727;805;0;4;0;34167;3183;3473;23011;14473;24062;18974;4701;4832;4842
Республика Крым – Керченский;492252;391840;0;224482;13864;153491;13864;224407;6487;231784;10549;3690;2488;6859;615;0;3;0;11608;167896;7359;17100;12285;6834;1238;1199;6265
Город Санкт-Петербург – Юго-Восточный;444657;434850;189;133130;2165;299366;2353;132357;4618;130092;8725;3408;1603;5317;507;0;0;0;7810;14740;1298;6454;6164;31124;2867;2207;3301;1216;40834;9843;2234
